instance,optRMP,class,machines,jobs,algorithm,solver,farkas,replication,iterations,lb,ub,gap,obj,redcost,basis,cols,rmptime,cgtime,time,lpiters,lpiters_per_second,lpiters_per_column,has_integer,timeout,params,last
f1201600.json.gz,220868,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,212,220867.2797,237611,7.04639095,220867.2797,0,703,1738,21.719912,16.168326,40.294422,177099,8153.762317,6.543545117,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_0.json.gz,203375,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,218,203374.0265,264405,23.08201433,203374.7052,0.678693367,698,1769,18.587655,14.887905,35.74993,155898,8387.179555,5.961217811,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_1.json.gz,206759,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,213,206758.3133,238818,13.42403001,206758.3133,0,700,1722,18.702711,14.797277,35.943094,160752,8595.117574,6.170157362,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_2.json.gz,204174,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,196,204173.2687,236237,13.57238705,204173.4555,0.18681457,709,1723,15.875182,13.560488,31.833957,139671,8798.072362,5.752923617,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_3.json.gz,228203,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,229,228202.1824,242131,5.752258075,228202.1824,0,712,1762,22.954221,18.141138,43.389952,180983,7884.519366,6.212836643,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_4.json.gz,220824,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,207,220823.2035,244959,9.852669222,220823.2035,0,705,1731,18.481421,15.662545,36.561074,153403,8300.389889,5.911491871,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_5.json.gz,199464,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,212,199463.2904,215081,7.260985396,199463.892,0.601587621,690,1759,17.35238,13.708856,33.337456,148914,8581.762271,5.651646537,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_6.json.gz,258157,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,239,258156.5509,280150,7.850437266,258156.6378,0.086949002,776,1758,23.254596,22.566723,48.608238,182286,7838.708529,6.093810143,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_7.json.gz,241319,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,212,241318.206,268035,9.96735501,241318.206,0,722,1722,18.742827,18.772478,40.021886,157988,8429.251361,5.919979783,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_8.json.gz,224966,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,202,224965.2464,256680,12.35546205,224965.6155,0.369090498,706,1738,17.802059,15.589198,35.848989,153067,8598.275065,6.121495465,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1201600_9.json.gz,240712,f,120,1600,LagrangeTemplate,highs,LTFarkas,1,240,240711.1404,256026,5.981423762,240711.4173,0.276910314,699,1725,22.184121,21.05396,45.81924,173659,7828.076668,5.90084298,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1203200.json.gz,451382,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,416,451381.4672,474932,4.9586046,451381.9495,0.482284237,921,3346,187.125739,150.290852,344.531528,502375,2684.692136,9.704706178,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_0.json.gz,398774,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,426,398773.2743,421321,5.351501587,398773.874,0.599767512,857,3328,180.317471,135.511443,322.814107,461320,2558.376609,8.728145252,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_1.json.gz,403753,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,426,403752.528,419269,3.700726741,403752.6098,0.08176171,890,3325,189.926546,135.950403,332.866887,485953,2558.636537,9.301531768,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_2.json.gz,404674,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,411,404673.6197,432184,6.36534439,404673.6197,0,835,3323,167.408264,133.830125,307.532378,431891,2579.866667,8.667316677,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_3.json.gz,426001,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,468,426000.0699,442684,3.768602434,426000.0699,0,863,3323,181.802867,155.275065,343.755722,494354,2719.17604,8.526067233,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_4.json.gz,431379,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,419,431378.2337,456450,5.492605981,431378.2337,0,872,3323,170.874428,146.908698,324.351796,462818,2708.526989,8.920957942,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_5.json.gz,464191,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,413,464190.3568,513313,9.569599835,464190.3568,0,835,3324,176.446251,157.460742,341.683823,470870,2668.631367,9.134218611,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_6.json.gz,467231,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,474,467230.0744,484665,3.597123786,467230.5305,0.456090747,890,3333,240.194727,176.178161,423.17869,586961,2443.688116,10.08369946,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_7.json.gz,402305,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,402,402304.0577,429356,6.30036613,402304.1028,0.045111074,868,3327,157.857483,125.216347,289.796323,440259,2788.965031,8.960975618,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_8.json.gz,423595,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,400,423594.2187,455729,7.051120293,423594.6418,0.423124708,858,3329,161.559664,132.530575,300.824911,433471,2683.039747,8.698784721,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1203200_9.json.gz,433128,f,120,3200,LagrangeTemplate,highs,LTFarkas,1,449,433127.2135,452394,4.258677171,433127.5879,0.37442017,853,3329,182.417961,148.697806,337.91737,494971,2713.38961,8.890938842,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000.json.gz,483365,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,553,483364.1718,510402,5.297197111,483364.1718,0,909,4126,417.690478,259.399458,687.240115,623141,1491.872649,9.150821089,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_0.json.gz,537743,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,587,537742.0326,558177,3.660845932,537742.0326,0,900,4123,465.980002,329.799903,806.030869,683351,1466.481388,9.329383973,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_1.json.gz,621842,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,553,621841.7206,664368,6.400970546,621841.9978,0.277149512,928,4129,464.433026,356.524371,830.630037,693165,1492.49722,9.995234576,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_2.json.gz,523765,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,611,523764.0662,558544,6.2267252,523764.9048,0.838575026,924,4124,473.352512,326.667262,809.179157,706685,1492.935988,9.459946168,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_3.json.gz,574724,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,581,574723.0352,593900,3.228826402,574723.1412,0.106007703,928,4142,442.694991,321.682673,774.667407,686161,1549.963325,9.51072843,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_4.json.gz,525874,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,604,525873.0261,542880,3.132552314,525873.1951,0.169066051,920,4210,465.755683,317.68497,792.816115,671708,1442.189595,9.049844537,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_5.json.gz,528205,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,602,528204.134,551779,4.272362667,528204.8546,0.720607577,891,4174,505.070865,315.78478,831.184576,718994,1423.550733,9.656456473,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_6.json.gz,525513,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,626,525512.3265,546042,3.75960091,525512.4516,0.125056675,920,4160,569.885365,341.676413,921.455138,813997,1428.352174,10.51538985,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_7.json.gz,473469,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,530,473468.0349,506080,6.443842871,473468.8256,0.790668268,899,4125,439.005814,241.588541,689.172572,615936,1403.024699,9.362621598,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_8.json.gz,533700,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,613,533699.0297,551145,3.165228751,533699.9611,0.931446642,902,4129,492.752401,330.22927,832.769288,740491,1502.764874,9.734511941,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1204000_9.json.gz,581825,f,120,4000,LagrangeTemplate,highs,LTFarkas,1,603,581824.35,603172,3.539123169,581824.6979,0.347867984,892,4188,483.129912,370.146143,862.99817,698023,1444.79359,9.433905029,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1205000.json.gz,646010,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,593,646009.0412,677294,4.618969015,646009.4074,0.366189419,954,5147,1299.857733,497.350044,1811.519725,832341,640.3323832,11.19948834,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_0.json.gz,607887,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,683,607886.2554,633095,3.981708906,607886.3563,0.10091497,941,5169,1652.429576,496.281449,2163.462408,1110247,671.8876351,13.18911402,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_1.json.gz,664240,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,760,664239.1241,676459,1.806317898,664239.1764,0.052278109,968,5172,2231.958353,665.631078,2911.97161,1291518,578.6478938,13.9678234,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_2.json.gz,805289,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,636,805288.0147,852944,5.587119436,805288.1742,0.159521733,964,5169,1727.141627,693.376713,2436.339778,1018446,589.6713877,12.89718033,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_3.json.gz,747278,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,704,747277.2382,793803,5.861025972,747277.2382,0,960,5124,1868.691911,713.293168,2595.662985,1076451,576.045197,12.41384804,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_4.json.gz,714762,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,640,714761.1667,732186,2.379723185,714761.7075,0.540791602,957,5146,1663.120627,626.854135,2302.982392,986349,593.0712325,12.50731228,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_5.json.gz,766005,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,654,766004.3814,804379,4.770636727,766004.766,0.384547634,976,5136,1598.934058,652.869349,2265.021712,1008414,630.678917,12.52168384,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_6.json.gz,664053,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,654,664052.0439,691034,3.904438854,664052.2881,0.244157583,941,5139,1342.052089,545.96068,1901.927303,917666,683.7782285,11.39166657,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:100,replication:1,num_threads:128}",1
f1205000_7.json.gz,618339,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,633,618338.2478,640669,3.485419148,618338.2478,0,931,5126,1321.755494,498.708655,1832.771413,867848,656.5873975,11.16995627,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_8.json.gz,753942,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,683,753941.0585,790209,4.589545298,753941.7086,0.650093152,969,5127,1666.529993,671.681407,2352.068811,1099329,659.6514942,12.98071252,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1205000_9.json.gz,605081,f,120,5000,LagrangeTemplate,highs,LTFarkas,1,674,605080.4198,632876,4.391855592,605080.4198,0,934,5130,1449.687532,489.840632,1953.048505,936736,646.1640728,11.41710458,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
f1603200.json.gz,314240,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,417,314239.1888,334544,6.069156822,314239.5461,0.357274627,1064,3367,144.088889,93.491458,246.57422,508389,3528.3012,7.479753949,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_0.json.gz,343233,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,381,343232.466,377452,9.065788498,343232.466,0,1052,3371,135.120528,102.576153,247.569734,484625,3586.612687,7.922101786,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_1.json.gz,344970,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,456,344969.0424,363312,5.04855331,344969.0424,0,1076,3362,171.627185,115.009429,295.72559,587757,3424.614813,7.83767193,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_2.json.gz,334084,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,458,334083.276,343858,2.842452408,334083.276,0,1074,3364,168.718384,109.098741,286.812414,580399,3440.045988,7.72344754,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_3.json.gz,358531,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,398,358530.2342,402713,10.97108859,358530.8091,0.574973572,1064,3373,157.748292,112.752966,280.532548,550519,3489.85712,8.219135194,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_4.json.gz,320630,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,409,320629.3014,345926,7.312546614,320629.3014,0,1041,3370,160.027858,99.464697,268.492896,541922,3386.422881,8.100943203,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_5.json.gz,368282,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,417,368281.3669,394833,6.724615217,368281.5727,0.205761182,1084,3377,153.660881,120.066312,282.693489,551072,3586.28687,7.901884961,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_6.json.gz,294378,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,392,294377.0656,312918,5.924874887,294377.9868,0.921190559,1050,3395,121.811145,79.186398,209.410802,464834,3816.021925,7.256234277,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_7.json.gz,319163,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,389,319162.0335,351205,9.12344642,319162.0335,0,1053,3364,130.111301,89.723273,228.673189,487374,3745.823739,7.72686169,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_8.json.gz,317219,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,391,317218.2673,343350,7.610601427,317218.3305,0.06313406,1050,3394,149.480184,92.494664,251.086808,516881,3457.856327,7.973679981,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1603200_9.json.gz,337974,f,160,3200,LagrangeTemplate,highs,LTFarkas,1,385,337973.606,356034,5.072549251,337973.6859,0.079840096,1083,3365,139.468012,105.013562,253.373396,496026,3556.557471,7.799152198,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f1604000.json.gz,473522,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,407,473521.0893,516718,8.359685554,473521.0893,0,1170,4169,346.428063,202.418843,562.198751,810781,2340.402198,11.93898175,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_0.json.gz,386967,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,405,386966.5331,414138,6.560856526,386966.5795,0.046376634,1140,4185,319.859991,148.16483,480.659863,716855,2241.152442,10.92263123,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_1.json.gz,454124,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,467,454123.2336,484440,6.257947321,454123.6022,0.368660875,1145,4177,468.299768,218.99339,700.098345,996347,2127.5838,12.94643391,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_2.json.gz,465368,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,422,465367.6088,505795,7.992763867,465367.8859,0.277105954,1171,4226,405.143152,214.435064,633.937928,891722,2201.004745,12.62649782,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_3.json.gz,399568,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,513,399567.7075,415323,3.793433063,399567.7973,0.089855226,1131,4164,434.540042,206.359841,653.813667,947229,2179.842842,11.41282414,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_4.json.gz,377773,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,410,377772.1344,402367,6.112330286,377772.6236,0.489223331,1116,4296,316.783645,148.548971,477.665146,716549,2261.950739,10.75520532,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_5.json.gz,392765,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,469,392764.0642,402755,2.480416134,392764.7355,0.67129761,1122,4193,424.349018,171.416713,608.241259,926234,2182.717435,12.21927217,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_6.json.gz,408636,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,403,408635.2532,447010,8.584595423,408635.9047,0.651464192,1129,4199,339.019005,164.20488,515.618092,767318,2263.348039,11.46286862,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_7.json.gz,407618,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,390,407617.3262,433336,5.934886555,407617.6813,0.355059006,1122,4181,297.519605,154.743703,464.906726,711571,2391.677685,11.17601055,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_8.json.gz,414072,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,449,414071.0264,492548,15.93266037,414071.0264,0,1112,4163,394.594724,187.319726,594.944073,853870,2163.916414,11.71172359,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1604000_9.json.gz,428830,f,160,4000,LagrangeTemplate,highs,LTFarkas,1,449,428829.0272,459749,6.725191354,428829.2041,0.176900071,1145,4164,391.698646,190.596051,595.903275,852240,2175.754266,11.6264544,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000.json.gz,558314,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,549,558313.1249,602157,7.280991502,558313.1249,0,1212,5166,958.478124,407.882203,1385.01546,1182218,1233.432428,13.05850688,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_0.json.gz,529074,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,579,529073.046,547972,3.448716358,529073.4022,0.356209755,1203,5165,831.619344,356.54746,1207.660696,1121324,1348.362094,11.91167736,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_1.json.gz,550876,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,673,550875.9966,579479,4.935985601,550875.9966,0,1199,5163,1160.492652,462.313766,1640.913949,1415008,1219.316639,12.90193363,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_2.json.gz,497173,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,569,497172.2197,517889,4.00008496,497172.5087,0.288987443,1200,5186,802.870874,337.25104,1159.258813,1046631,1303.610623,11.31414833,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_3.json.gz,559389,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,600,559388.2227,579498,3.470072373,559388.2227,0,1207,5165,975.174922,418.510319,1411.540089,1232871,1264.25626,12.58169012,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_4.json.gz,572283,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,545,572282.0906,604955,5.400732286,572282.0906,0,1232,5172,813.925615,390.689652,1222.981007,1052525,1293.146426,11.73200242,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_5.json.gz,497691,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,541,497690.1075,522877,4.816811602,497690.5612,0.4536415,1199,5174,777.911249,320.879554,1116.511386,1039128,1335.792484,11.74768014,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_6.json.gz,482511,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,595,482510.1266,499832,3.465364362,482510.7865,0.659921038,1186,5249,912.638928,334.34408,1265.237291,1167698,1279.474241,11.99762094,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_7.json.gz,508386,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,585,508385.098,524645,3.099047928,508385.5701,0.472100468,1152,5167,773.556085,348.594876,1139.591293,1029796,1331.249304,10.85626572,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_8.json.gz,515581,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,603,515580.3341,533832,3.41886586,515580.3364,0.002355836,1194,5177,862.0371,388.424378,1269.353643,1111088,1288.909723,11.36389874,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f1605000_9.json.gz,509520,f,160,5000,LagrangeTemplate,highs,LTFarkas,1,531,509519.2893,533769,4.542976456,509519.8412,0.551975153,1202,5165,675.697514,323.878525,1018.615557,912337,1350.21512,10.53577285,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
f2004000.json.gz,328306,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,415,328305.1871,375044,12.46200446,328305.2809,0.093842769,1342,4212,288.739771,124.951502,429.489414,813227,2816.470337,9.561285371,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_0.json.gz,344665,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,472,344664.2366,359370,4.091883018,344664.5907,0.354107859,1345,4242,297.619445,144.684682,458.763613,858668,2885.120628,9.003245696,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_1.json.gz,352493,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,408,352492.11,387572,9.050963434,352492.6032,0.49320292,1363,4213,265.849249,137.232955,419.191749,763502,2871.935892,9.143999746,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_2.json.gz,384314,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,441,384313.5111,473231,18.78934389,384313.5568,0.045739414,1372,4243,319.147312,166.036147,501.653029,873756,2737.782733,9.730177837,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_3.json.gz,350265,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,447,350264.0754,369399,5.17976497,350264.1628,0.087394892,1339,4222,291.520888,143.98709,451.733597,828687,2842.633355,9.151049188,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_4.json.gz,329125,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,417,329124.0216,374683,12.15907847,329124.0216,0,1326,4218,276.88633,129.124154,421.480289,804877,2906.886013,9.512204307,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_5.json.gz,333431,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,399,333430.3298,364332,8.481549795,333430.3298,0,1357,4213,226.337159,120.04388,361.999865,693244,3062.881955,8.403618524,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_6.json.gz,344643,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,456,344642.4233,355489,3.05100861,344642.804,0.380702967,1327,4213,343.690417,158.297101,518.51918,924484,2689.874242,9.874840979,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
f2004000_7.json.gz,335171,f,200,4000,LagrangeTemplate,highs,LTFarkas,1,380,335170.094,353508,5.187152766,335170.4497,0.355722554,1354,4229,239.882563,113.593442,369.261066,714392,2978.090575,9.165162427,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
